Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID220078,220078,103,25.040,198.808,803.361,0,1,1,7.500,1,57.661,41.714,1243.282,None,None,None,None,None,None,None,-10921639,1243.282,1263,115,3823,607965,783.281,8.533,0.649,1.249
ID220077,220077,1,15.490,305.965,799.971,0,1,1,7.500,1,41.947,40.344,993.018,None,None,None,None,None,None,None,-10921639,993.018,992,198,2911,485586,384.577,13.349,0.551,1.836
ID220076,220076,104,29.347,445.365,793.725,0,1,1,7.500,1,67.157,41.812,1287.499,None,None,None,None,None,None,None,-10921639,1287.499,1162,61,4569,629587,1127.638,7.857,0.684,0.927
ID220083,220083,3,14.117,289.123,826.659,0,1,1,7.500,1,43.556,41.855,898.838,None,None,None,None,None,None,None,-10921639,898.838,879,177,2356,439532,390.782,10.454,0.515,1.563
ID220081,220081,101,26.539,1036.073,816.610,0,1,1,7.500,1,106.423,57.241,1211.530,None,None,None,None,None,None,None,-10921639,1211.530,646,95,4660,592438,1110.376,7.832,0.437,0.663
ID220087,220087,0,16.295,236.703,857.059,0,1,1,7.500,1,58.493,43.270,1067.630,None,None,None,None,None,None,None,-10921639,1067.630,1086,169,4036,522071,595.545,9.212,0.407,1.036
ID220086,220086,2,20.643,442.571,843.102,0,1,1,7.500,1,43.376,50.761,994.828,None,None,None,None,None,None,None,-10921639,994.828,924,100,3360,486471,805.532,7.770,0.592,0.918
ID220085,220085,253,21.107,233.635,841.833,0,1,1,7.500,1,61.311,42.515,1253.335,None,None,None,None,None,None,None,-10921639,1253.335,1255,202,3737,612881,687.799,10.346,0.526,1.256
ID220090,220090,5,13.258,347.958,880.021,0,1,1,7.500,1,44.303,42.877,816.229,None,None,None,None,None,None,None,-10921639,816.229,842,153,2196,399136,473.505,8.124,0.450,1.070
ID220089,220089,7,13.847,290.718,875.780,0,1,1,7.500,1,45.431,43.335,874.403,None,None,None,None,None,None,None,-10921639,874.403,889,205,2171,427583,392.400,12.919,0.487,1.459
ID220088,220088,6,22.599,215.356,875.320,0,1,1,7.500,1,64.824,44.456,1288.888,None,None,None,None,None,None,None,-10921639,1288.888,1269,228,3547,630266,550.125,13.309,0.657,1.858
ID220095,220095,13,30.722,1131.662,934.670,0,1,1,7.500,1,82.857,80.791,1380.176,None,None,None,None,None,None,None,-10921639,1380.176,496,135,8371,674906,1574.681,7.671,0.608,0.663
ID220094,220094,8,21.880,218.432,931.939,0,1,1,7.500,1,65.319,47.260,1267.869,None,None,None,None,None,None,None,-10921639,1267.869,1204,191,3815,619988,608.940,13.466,0.641,1.627
ID220093,220093,9,22.454,188.522,922.349,0,1,1,7.500,1,63.018,46.654,1255.294,None,None,None,None,None,None,None,-10921639,1255.294,1220,179,4326,613839,709.641,8.043,0.620,1.353
ID220092,220092,None,12.593,976.967,909.571,0,1,1,7.500,1,86.125,69.712,1075.661,None,None,None,None,None,None,None,-10921639,1075.661,1078,342,1802,525998,228.850,13.552,0.383,2.602
ID220099,220099,17,22.459,416.569,962.383,0,1,1,7.500,1,45.957,47.949,1473.556,None,None,None,None,None,None,None,-10921639,1473.556,1445,246,3180,720569,520.435,13.933,0.581,2.081
ID220098,220098,11,20.793,224.170,959.370,0,1,1,7.500,1,68.530,47.883,1257.967,None,None,None,None,None,None,None,-10921639,1257.967,1197,239,3276,615146,465.124,13.507,0.621,2.072
ID220097,220097,12,20.444,159.418,948.145,0,1,1,7.500,1,72.014,47.953,1212.474,None,None,None,None,None,None,None,-10921639,1212.474,1185,186,3319,592900,513.341,13.378,0.600,1.771
ID220103,220103,15,16.154,432.347,994.500,0,1,1,7.500,1,46.855,47.450,1184.763,None,None,None,None,None,None,None,-10921639,1184.763,1160,247,2495,579349,405.781,13.380,0.473,1.876
ID220102,220102,16,26.241,379.844,988.966,0,1,1,7.500,1,47.894,48.258,1493.147,None,None,None,None,None,None,None,-10921639,1493.147,1492,162,4052,730149,755.076,10.678,0.610,1.499
ID220101,220101,317,14.041,413.602,985.620,0,1,1,7.500,1,46.640,47.376,1099.335,None,None,None,None,None,None,None,-10921639,1099.335,1091,191,2767,537575,400.565,13.490,0.452,1.708
ID220107,220107,19,15.523,518.433,1005.185,0,1,1,7.500,1,45.569,46.376,1018.045,None,None,None,None,None,None,None,-10921639,1018.045,1035,157,2201,497824,398.191,13.247,0.504,1.713
ID220106,220106,18,13.244,576.337,1003.842,0,1,1,7.500,1,43.421,43.530,860.444,None,None,None,None,None,None,None,-10921639,860.444,895,212,1707,420757,306.679,13.288,0.477,1.811
ID220105,220105,20,16.614,360.030,1002.124,0,1,1,7.500,1,49.955,49.538,1107.057,None,None,None,None,None,None,None,-10921639,1107.057,1121,205,2242,541351,409.721,13.422,0.488,1.771
ID220104,220104,None,1.272,316.984,997.972,0,1,1,7.500,1,49.552,49.591,396.654,None,None,None,None,None,None,None,-10921639,396.654,314,118,1394,193964,217.691,7.176,-0.007,-0.027
ID220110,220110,22,18.818,495.847,1018.914,0,1,1,7.500,1,47.166,48.200,1164.798,None,None,None,None,None,None,None,-10921639,1164.798,1214,213,2383,569586,467.566,13.005,0.557,1.781
ID220115,220115,24,30.629,738.621,1046.142,0,1,1,7.500,1,79.387,75.352,2142.303,None,None,None,None,None,None,None,-10921639,2142.303,2062,267,5201,1047586,923.342,16.206,0.604,1.747
ID220114,220114,25,23.336,263.304,1041.696,0,1,1,7.500,1,53.693,55.078,1561.867,None,None,None,None,None,None,None,-10921639,1561.867,1507,277,3338,763753,555.524,13.601,0.590,2.087
ID220113,220113,26,15.845,616.969,1039.040,0,1,1,7.500,1,44.599,44.879,1016.491,None,None,None,None,None,None,None,-10921639,1016.491,1053,154,2722,497064,450.703,13.424,0.483,1.468
ID220112,220112,27,26.755,298.710,1030.120,0,1,1,7.500,1,53.121,55.953,1614.288,None,None,None,None,None,None,None,-10921639,1614.288,1538,247,4086,789387,633.312,13.707,0.650,2.008
ID220119,220119,None,5.247,311.990,1142.957,0,1,1,7.500,1,62.164,62.025,490.309,None,None,None,None,None,None,None,-10921639,490.309,408,158,1853,239761,231.714,7.865,0.225,0.777
ID220116,220116,28,32.610,718.340,1071.418,0,1,1,7.500,1,81.415,79.485,2048.988,None,None,None,None,None,None,None,-10921639,2048.988,1896,127,5308,1001955,1110.612,19.114,0.557,1.320
ID287749,287749,106,-1.000,1048.766,810.087,0,0,2,7.894,1,109.207,58.708,1123.128,None,None,None,None,None,None,None,-10921639,1123.128,548,60,4040,639060,976.138,29.997,0.319,0.556
ID219415,219415,31,25.825,900.793,23.717,0,2,2,7.500,1,51.380,60.834,1270.656,None,None,None,None,None,None,None,-10921639,1270.656,733,60,5067,621351,1159.965,7.634,0.490,0.721
ID219418,219418,36,40.785,713.074,45.700,0,2,2,7.500,1,46.820,47.243,1722.683,None,None,None,None,None,None,None,-10921639,1722.683,1802,94,5249,842392,1406.981,10.118,0.731,1.034
ID219423,219423,None,6.356,234.583,64.771,0,2,2,7.500,1,60.548,60.783,489.871,None,None,None,None,None,None,None,-10921639,489.871,338,145,2220,239547,367.412,7.393,0.233,0.504
ID219431,219431,507,42.042,938.550,104.970,0,2,2,7.500,1,53.153,80.569,1884.031,None,None,None,None,None,None,None,-10921639,1884.031,1904,97,5863,921291,1487.663,8.970,0.736,1.074
ID219428,219428,37,37.787,877.441,87.552,0,2,2,7.500,1,49.442,68.587,1791.986,None,None,None,None,None,None,None,-10921639,1791.986,2023,83,5770,876281,1134.092,10.247,0.725,1.328
ID219435,219435,42,21.301,901.934,140.056,0,2,2,7.500,1,51.335,51.644,1028.470,None,None,None,None,None,None,None,-10921639,1028.470,976,72,4486,502922,789.948,8.097,0.581,0.957
ID219434,219434,43,18.949,931.014,132.949,0,2,2,7.500,1,79.384,51.806,914.867,None,None,None,None,None,None,None,-10921639,914.867,887,65,2993,447370,665.159,8.334,0.509,0.927
ID219437,219437,None,15.107,650.487,147.161,0,2,2,7.500,1,42.943,43.239,748.053,None,None,None,None,None,None,None,-10921639,748.053,313,95,5705,365798,846.020,7.759,0.487,0.579
ID219443,219443,47,30.785,158.566,233.302,0,2,2,7.500,1,49.213,49.078,1725.006,None,None,None,None,None,None,None,-10921639,1725.006,1679,208,4651,843528,777.429,13.363,0.701,1.829
ID219447,219447,50,23.395,96.393,249.847,0,2,2,7.500,1,49.299,49.104,1439.076,None,None,None,None,None,None,None,-10921639,1439.076,1468,225,2947,703708,579.880,13.386,0.627,1.913
ID219446,219446,46,38.608,668.539,245.810,0,2,2,7.500,1,53.593,87.335,1866.521,None,None,None,None,None,None,None,-10921639,1866.521,1993,112,4724,912729,1076.465,10.414,0.741,1.476
ID219444,219444,615,27.021,130.901,234.736,0,2,2,7.500,1,49.808,49.542,1646.229,None,None,None,None,None,None,None,-10921639,1646.229,1611,211,3946,805006,629.806,13.639,0.675,2.107
ID219449,219449,49,11.160,1119.281,266.491,0,2,2,7.500,1,117.039,69.434,733.378,None,None,None,None,None,None,None,-10921639,733.378,662,205,2345,358622,435.774,8.226,0.379,0.924
ID219455,219455,54,32.245,654.898,330.027,0,2,2,7.500,1,41.429,65.180,1539.798,None,None,None,None,None,None,None,-10921639,1539.798,1615,65,4131,752961,884.670,9.971,0.730,1.469
ID219453,219453,51,34.349,676.264,294.679,0,2,2,7.500,1,50.090,85.738,1744.661,None,None,None,None,None,None,None,-10921639,1744.661,1888,105,5003,853139,973.719,10.145,0.694,1.468
ID219459,219459,629,26.058,696.686,347.261,0,2,2,7.500,1,40.634,52.344,1370.117,None,None,None,None,None,None,None,-10921639,1370.117,1406,125,4153,669987,802.755,10.161,0.660,1.358
ID219458,219458,57,35.627,722.475,337.896,0,2,2,7.500,1,46.297,83.217,1796.947,None,None,None,None,None,None,None,-10921639,1796.947,1838,72,4209,878707,927.359,11.017,0.740,1.648
ID219456,219456,53,34.227,753.957,332.091,0,2,2,7.500,1,46.256,79.245,1613.227,None,None,None,None,None,None,None,-10921639,1613.227,1693,59,6542,788868,1189.793,8.177,0.677,1.094
ID219462,219462,55,57.339,1055.756,357.598,0,2,2,7.500,1,108.877,93.256,2371.139,None,None,None,None,None,None,None,-10921639,2371.139,1938,94,9177,1159487,2127.564,9.817,0.722,0.935
ID219460,219460,56,17.062,1100.158,352.488,0,2,2,7.500,1,116.476,66.513,944.697,None,None,None,None,None,None,None,-10921639,944.697,987,115,2718,461957,588.472,8.421,0.482,1.044
ID219465,219465,63,14.798,1107.082,378.200,0,2,2,7.500,1,110.368,66.650,835.988,None,None,None,None,None,None,None,-10921639,835.988,791,148,2601,408798,547.263,7.820,0.421,0.905
ID219471,219471,65,12.022,1129.449,417.305,0,2,2,7.500,1,70.867,77.877,926.010,None,None,None,None,None,None,None,-10921639,926.010,899,232,1918,452819,265.260,13.717,0.440,2.132
ID219470,219470,66,26.800,753.509,415.922,0,2,2,7.500,1,41.675,40.362,1377.638,None,None,None,None,None,None,None,-10921639,1377.638,1374,163,5715,673665,787.535,10.386,0.678,1.414
ID219469,219469,741,26.064,339.465,413.333,0,2,2,7.500,1,69.211,41.264,1106.599,None,None,None,None,None,None,None,-10921639,1106.599,372,39,5216,541127,1179.226,7.652,0.636,0.730
ID219468,219468,69,22.698,780.679,410.705,0,2,2,7.500,1,41.176,41.184,1339.528,None,None,None,None,None,None,None,-10921639,1339.528,1307,180,3652,655029,532.223,13.452,0.633,1.952
ID219475,219475,737,21.948,791.944,441.423,0,2,2,7.500,1,41.699,42.041,1288.384,None,None,None,None,None,None,None,-10921639,1288.384,1347,166,3002,630020,609.368,13.152,0.587,1.564
ID219474,219474,736,21.125,719.732,441.565,0,2,2,7.500,1,41.474,39.438,1084.697,None,None,None,None,None,None,None,-10921639,1084.697,1108,120,3068,530417,658.919,8.859,0.616,1.255
ID219472,219472,64,31.739,273.183,421.995,0,2,2,7.500,1,46.888,76.945,1688.661,None,None,None,None,None,None,None,-10921639,1688.661,1752,127,5250,825755,1234.396,8.568,0.620,1.047
ID219478,219478,70,23.259,764.671,447.853,0,2,2,7.500,1,40.967,41.190,1325.740,None,None,None,None,None,None,None,-10921639,1325.740,1356,163,3222,648287,633.735,12.133,0.621,1.602
ID219480,219480,71,26.009,336.236,455.981,0,2,2,7.500,1,55.726,76.601,1513.446,None,None,None,None,None,None,None,-10921639,1513.446,1530,115,4981,740075,867.315,10.706,0.613,1.326
ID219486,219486,73,22.374,796.428,499.551,0,2,2,7.500,1,41.804,41.867,1233.479,None,None,None,None,None,None,None,-10921639,1233.479,1299,130,3119,603171,678.062,9.457,0.605,1.372
ID219485,219485,75,57.202,373.330,499.767,0,2,2,7.500,1,77.937,67.397,2242.446,None,None,None,None,None,None,None,-10921639,2242.446,606,69,14702,1096556,2816.135,7.793,0.804,0.710
ID219484,219484,74,25.733,746.358,493.218,0,2,2,7.500,1,40.002,40.180,1567.933,None,None,None,None,None,None,None,-10921639,1567.933,1546,167,3594,766719,506.028,13.720,0.694,2.540
ID219491,219491,77,22.365,695.549,547.788,0,2,2,7.500,1,38.194,38.620,1277.395,None,None,None,None,None,None,None,-10921639,1277.395,1370,147,3858,624646,794.045,13.183,0.581,1.183
ID219490,219490,78,18.237,393.222,545.634,0,2,2,7.500,1,60.243,38.033,1150.464,None,None,None,None,None,None,None,-10921639,1150.464,1070,233,3322,562577,494.644,13.589,0.616,1.772
ID219494,219494,76,17.234,386.647,572.428,0,2,2,7.500,1,62.434,36.775,1000.681,None,None,None,None,None,None,None,-10921639,1000.681,1006,183,2673,489333,451.175,10.823,0.584,1.635
ID219499,219499,84,27.597,928.627,641.325,0,2,2,7.500,1,47.840,50.401,1303.505,None,None,None,None,None,None,None,-10921639,1303.505,1433,96,3899,637414,922.772,8.193,0.634,1.097
ID219498,219498,85,16.893,385.589,636.381,0,2,2,7.500,1,37.836,39.014,1292.431,None,None,None,None,None,None,None,-10921639,1292.431,1242,481,3855,631999,419.867,14.113,0.500,2.052
ID219497,219497,79,34.467,901.687,630.954,0,2,2,7.500,1,46.078,49.258,1499.824,None,None,None,None,None,None,None,-10921639,1499.824,1615,82,4354,733414,1142.945,8.179,0.686,1.068
ID219503,219503,87,16.292,517.024,662.560,0,2,2,7.500,1,38.331,40.057,1213.053,None,None,None,None,None,None,None,-10921639,1213.053,1133,439,2864,593183,422.803,16.296,0.439,1.752
ID219502,219502,88,18.705,351.252,657.572,0,2,2,7.500,1,38.791,39.160,1113.892,None,None,None,None,None,None,None,-10921639,1113.892,1137,160,2596,544693,521.530,12.827,0.615,1.627
ID219501,219501,82,19.176,475.070,647.098,0,2,2,7.500,1,56.642,37.519,1317.456,None,None,None,None,None,None,None,-10921639,1317.456,1263,232,2771,644236,392.542,13.868,0.517,2.286
ID219507,219507,90,26.151,276.275,700.055,0,2,2,7.500,1,39.131,40.524,1456.141,None,None,None,None,None,None,None,-10921639,1456.141,1482,171,3819,712053,675.084,10.335,0.653,1.704
ID219506,219506,91,17.243,318.708,686.156,0,2,2,7.500,1,38.468,38.845,1076.327,None,None,None,None,None,None,None,-10921639,1076.327,1115,121,2617,526324,506.719,13.197,0.508,1.431
ID219505,219505,92,14.455,370.181,676.121,0,2,2,7.500,1,52.796,38.168,995.517,None,None,None,None,None,None,None,-10921639,995.517,933,197,2762,486808,406.989,13.583,0.571,1.778
ID219504,219504,86,21.253,315.849,664.698,0,2,2,7.500,1,38.466,41.104,1227.264,None,None,None,None,None,None,None,-10921639,1227.264,1287,178,3186,600132,616.397,10.239,0.549,1.411
ID219511,219511,None,2.572,588.545,722.372,0,2,2,7.500,1,37.041,37.092,331.057,None,None,None,None,None,None,None,-10921639,331.057,295,84,948,161887,134.976,7.940,0.150,0.641
ID219510,219510,93,29.516,1002.409,721.437,0,2,2,7.500,1,131.315,54.080,1240.836,None,None,None,None,None,None,None,-10921639,1240.836,588,104,4795,606769,1099.333,9.199,0.623,0.866
ID219508,219508,89,20.749,239.728,701.483,0,2,2,7.500,1,39.722,39.926,1217.180,None,None,None,None,None,None,None,-10921639,1217.180,1274,180,3690,595201,566.751,13.398,0.611,1.629
ID219515,219515,99,31.835,1012.319,757.933,0,2,2,7.500,1,118.151,54.380,1345.108,None,None,None,None,None,None,None,-10921639,1345.108,582,79,5762,657758,1335.228,8.246,0.645,0.790
ID219514,219514,100,24.236,995.188,741.988,0,2,2,7.500,1,137.474,53.125,1235.669,None,None,None,None,None,None,None,-10921639,1235.669,1170,165,3618,604242,903.843,13.284,0.609,1.035
ID219513,219513,95,22.326,244.448,723.619,0,2,2,7.500,1,40.184,40.331,1251.626,None,None,None,None,None,None,None,-10921639,1251.626,1262,163,3484,612045,586.806,10.787,0.619,1.631
ID219512,219512,839,20.553,291.186,722.763,0,2,2,7.500,1,39.368,40.446,1276.303,None,None,None,None,None,None,None,-10921639,1276.303,1278,230,2734,624112,447.101,13.420,0.602,2.146
ID219519,219519,103,27.251,199.462,799.871,0,2,2,7.500,1,53.873,41.616,1359.245,None,None,None,None,None,None,None,-10921639,1359.245,1362,144,4111,664671,784.259,13.313,0.668,1.388
ID219518,219518,104,26.873,445.950,793.881,0,2,2,7.500,1,45.519,41.861,1272.730,None,None,None,None,None,None,None,-10921639,1272.730,1318,53,4613,622365,1027.741,8.165,0.671,0.995
ID219516,219516,98,20.058,271.376,759.470,0,2,2,7.500,1,40.352,40.605,1316.620,None,None,None,None,None,None,None,-10921639,1316.620,1281,189,2723,643827,408.021,13.667,0.601,2.423
ID219523,219523,253,21.018,233.356,844.373,0,2,2,7.500,1,55.828,42.626,1281.881,None,None,None,None,None,None,None,-10921639,1281.881,1280,143,4251,626840,742.656,9.412,0.474,1.110
ID219522,219522,3,13.683,285.282,823.078,0,2,2,7.500,1,42.499,41.409,926.857,None,None,None,None,None,None,None,-10921639,926.857,914,181,2825,453233,394.269,10.976,0.497,1.560
ID219521,219521,101,30.507,1039.703,815.573,0,2,2,7.500,1,108.010,57.986,1416.769,None,None,None,None,None,None,None,-10921639,1416.769,653,60,5053,692800,1327.916,7.872,0.446,0.658
ID219520,219520,1,16.427,307.685,802.765,0,2,2,7.500,1,41.624,40.476,1084.309,None,None,None,None,None,None,None,-10921639,1084.309,1045,209,2645,530227,404.666,13.518,0.579,1.965
ID219527,219527,6,24.290,216.238,874.764,0,2,2,7.500,1,60.219,44.072,1350.687,None,None,None,None,None,None,None,-10921639,1350.687,1343,197,3540,660486,583.977,13.097,0.661,1.842
ID219526,219526,7,15.101,291.983,873.883,0,2,2,7.500,1,43.409,43.198,929.534,None,None,None,None,None,None,None,-10921639,929.534,921,164,2249,454542,409.831,12.983,0.508,1.528
ID219525,219525,0,18.112,238.700,857.285,0,2,2,7.500,1,55.759,43.067,1204.397,None,None,None,None,None,None,None,-10921639,1204.397,1217,121,3686,588950,638.067,9.009,0.429,1.133
ID219524,219524,2,20.993,441.997,846.059,0,2,2,7.500,1,43.552,51.626,1043.971,None,None,None,None,None,None,None,-10921639,1043.971,1007,93,4161,510502,829.244,8.048,0.605,0.949
ID219528,219528,5,13.061,350.393,880.013,0,2,2,7.500,1,43.166,42.857,828.292,None,None,None,None,None,None,None,-10921639,828.292,880,170,2140,405035,449.189,8.781,0.432,1.113
ID219534,219534,8,23.946,221.091,929.600,0,2,2,7.500,1,61.933,46.916,1364.429,None,None,None,None,None,None,None,-10921639,1364.429,1359,197,4476,667206,672.941,13.477,0.659,1.611
ID219532,219532,9,24.767,189.234,920.837,0,2,2,7.500,1,60.223,46.479,1335.399,None,None,None,None,None,None,None,-10921639,1335.399,1276,156,4259,653010,778.034,8.051,0.630,1.327
ID219539,219539,17,24.369,418.621,961.360,0,2,2,7.500,1,45.667,48.049,1577.589,None,None,None,None,None,None,None,-10921639,1577.589,1546,232,3197,771441,528.719,13.801,0.597,2.231
ID219538,219538,11,22.004,223.694,958.618,0,2,2,7.500,1,58.828,47.943,1321.902,None,None,None,None,None,None,None,-10921639,1321.902,1274,208,3141,646410,489.017,13.467,0.631,2.091
ID219537,219537,12,22.166,160.101,947.306,0,2,2,7.500,1,54.775,48.041,1296.816,None,None,None,None,None,None,None,-10921639,1296.816,1250,226,3468,634143,527.948,13.389,0.626,1.891
ID219536,219536,13,29.625,1132.873,937.940,0,2,2,7.500,1,80.818,69.748,1147.910,None,None,None,None,None,None,None,-10921639,1147.910,420,143,10319,561328,2030.082,7.078,0.420,0.335
ID219543,219543,15,18.863,432.388,994.224,0,2,2,7.500,1,46.863,47.493,1311.521,None,None,None,None,None,None,None,-10921639,1311.521,1318,185,3101,641334,423.087,13.424,0.502,2.071
ID219542,219542,16,26.510,379.493,987.064,0,2,2,7.500,1,47.796,48.008,1561.303,None,None,None,None,None,None,None,-10921639,1561.303,1535,222,4187,763477,677.394,13.194,0.610,1.746
ID219541,219541,317,16.476,413.460,986.042,0,2,2,7.500,1,46.838,47.237,1256.012,None,None,None,None,None,None,None,-10921639,1256.012,1237,232,3267,614190,434.583,13.414,0.485,1.887
ID219546,219546,19,16.407,518.491,1003.654,0,2,2,7.500,1,45.509,46.566,1097.413,None,None,None,None,None,None,None,-10921639,1097.413,1119,188,2467,536635,428.998,13.270,0.516,1.742
